component_id,name,observed_version,original_cpe,firmware_linkage_type,source,source_name,runtime_status,runtime_evidence,runtime_evidence_strength,upstream_product,upstream_vendor,product_identity_status,normalization_status,normalized_product_version,normalization_evidence,cpe_family_status,active_exact_match,deprecated_match,deprecated_resolution_status,deprecated_chain,resolved_active_cpe,active_product_family_match,stable_template_status,configuration_gate_passed,configuration_only_match,configuration_criteria,mapping_path,proposed_gt_cpe,proposed_decision,decision_reason,discrepancy_fields,control_cpe_id,control_cpe_id_vs_gt,review_required,review_stage,review_reason,evidence_summary
199899,libtlt-logger,2025-01-08-1,cpe:2.3:a:libtlt-logger:libtlt-logger:2025-01-08-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/libs/libtlt-logger,libtlt-logger,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199900,libtlt_smtp,1.8,cpe:2.3:a:libtlt_smtp:libtlt_smtp:1.8:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/libs/libtlt_smtp,libtlt_smtp,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199901,libtlt_termios1.0,7.13,cpe:2.3:a:libtlt_termios1.0:libtlt_termios1.0:7.13:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/libs/libtlt_termios,libtlt_termios,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199902,libtlt_uci,2025-02-20-1,cpe:2.3:a:libtlt_uci:libtlt_uci:2025-02-20-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/libs/libtlt_uci,libtlt_uci,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199903,libtlt_uqmi,7.10-2,cpe:2.3:a:libtlt_uqmi:libtlt_uqmi:7.10-2:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/uqmi,libtlt_uqmi,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199904,libubox-lua,2024-03-29-eb9bcb64-2,cpe:2.3:a:libubox-lua:libubox-lua:2024-03-29-eb9bcb64-2:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libubox,libubox-lua,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199905,libubox20240329,2024-03-29-eb9bcb64-2,cpe:2.3:a:libubox20240329:libubox20240329:2024-03-29-eb9bcb64-2:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libubox,libubox,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199906,libubus-lua,2021-06-30-4fc532c8-6,cpe:2.3:a:libubus-lua:libubus-lua:2021-06-30-4fc532c8-6:*:*:*:*:*:*:*,CONTROL_DIRECT,package/system/ubus,libubus-lua,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199907,libubus20210630,2021-06-30-4fc532c8-6,cpe:2.3:a:libubus20210630:libubus20210630:2021-06-30-4fc532c8-6:*:*:*:*:*:*:*,CONTROL_DIRECT,package/system/ubus,libubus,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199908,libuci-lua,2021-10-22-f84f49f0-12-12,cpe:2.3:a:libuci-lua:libuci-lua:2021-10-22-f84f49f0-12-12:*:*:*:*:*:*:*,CONTROL_DIRECT,package/system/uci,libuci-lua,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199909,libuci20130104,2021-10-22-f84f49f0-12-12,cpe:2.3:a:libuci20130104:libuci20130104:2021-10-22-f84f49f0-12-12:*:*:*:*:*:*:*,CONTROL_DIRECT,package/system/uci,libuci,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199910,libuclient20201210,2021-05-14-6a6011df-1,cpe:2.3:a:libuclient20201210:libuclient20201210:2021-05-14-6a6011df-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/uclient,libuclient,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199911,libucode20220812,2023-06-06-c7d84aae-1,cpe:2.3:a:libucode20220812:libucode20220812:2023-06-06-c7d84aae-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/utils/ucode,libucode,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199912,liburc,f61d039a,cpe:2.3:a:liburc:liburc:f61d039a:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/gsm,liburc,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199913,libusb-1.0-0,1.0.24-5,cpe:2.3:a:libusb-1.0-0:libusb-1.0-0:1.0.24-5:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libusb,libusb-1.0,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:libusb:libusb,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199914,libustream-openssl20201210,2024-03-04-263b9a97-1,cpe:2.3:a:libustream-openssl20201210:libustream-openssl20201210:2024-03-04-263b9a97-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/ustream-ssl,libustream-openssl,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199915,libuuid1,2.36.1-2,cpe:2.3:a:libuuid1:libuuid1:2.36.1-2:*:*:*:*:*:*:*,CONTROL_DIRECT,package/utils/util-linux,libuuid,NON_PRODUCT_RUNTIME,Repository membership and Source sharing do not make this partial library the util-linux product runtime; separate library-product identity is outside this dry-run boundary. Evidence: control+list+status; version and architecture match; UP-UTIL-LINUX; UP-UTIL-LINUX-BUILD.,MODERATE,util-linux suite,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,cpe:/a:kernel:util-linux,GT_ABSENT,false,,,Repository membership and Source sharing do not make this partial library the util-linux product runtime; separate library-product identity is outside this dry-run boundary. Evidence: control+list+status; version and architecture match; UP-UTIL-LINUX; UP-UTIL-LINUX-BUILD.
199916,libxtables12,1.8.7-3,cpe:2.3:a:libxtables12:libxtables12:1.8.7-3:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/utils/iptables,libxtables,NON_PRODUCT_RUNTIME,It supports command and extension plumbing but is not the canonical userspace program identified by the official project. Evidence: control+list+status; version and architecture match; UP-IPTABLES; UP-IPTABLES-EXT.,MODERATE,iptables,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,cpe:/a:netfilter:iptables,GT_ABSENT,false,,,It supports command and extension plumbing but is not the canonical userspace program identified by the official project. Evidence: control+list+status; version and architecture match; UP-IPTABLES; UP-IPTABLES-EXT.
199917,logd,2020-10-25-9ef88681-10,cpe:2.3:a:logd:logd:2020-10-25-9ef88681-10:*:*:*:*:*:*:*,CONTROL_DIRECT,package/system/ubox,logd,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199918,lrexlib,2021-12-28,cpe:2.3:a:lrexlib:lrexlib:2021-12-28:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/api-core/packages/lrexlib,lrexlib,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199919,lsqlite3,0.9.5-1,cpe:2.3:a:lsqlite3:lsqlite3:0.9.5-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/packages/lang/lua-lsqlite3,lsqlite3,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,POSSIBLE_PRODUCT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199920,lua,5.1.5-9,cpe:2.3:a:lua:lua:5.1.5-9:*:*:*:*:*:*:*,CONTROL_DIRECT,package/utils/lua,lua,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,POSSIBLE_PRODUCT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:lua:lua,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199921,lua_crypto,1.0-1,cpe:2.3:a:lua_crypto:lua_crypto:1.0-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/api-core/packages/lua_crypto,lua_crypto,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199922,lua_extra_validators,2021-12-28,cpe:2.3:a:lua_extra_validators:lua_extra_validators:2021-12-28:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/api-core/packages/lua_extra_validators,lua_extra_validators,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199923,lua_lpac,1.3.11,cpe:2.3:a:lua_lpac:lua_lpac:1.3.11:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/esim-lpac,lua_lpac,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
