component_id,name,observed_version,original_cpe,source,source_name,description,payload_summary,actual_product,actual_vendor,actual_product_version,product_classification,product_reason,product_evidence,version_reason,version_evidence,cpe_family,cpe_family_binding_basis,cpe_resolution_path,active_exact_match,deprecated_match,deprecated_resolution,resolved_active_cpe,configuration_gate_passed,configuration_only_match,configuration_criteria,proposed_gt_cpe,proposed_decision,decision_reason,discrepancy_fields,evidence_strength,human_validation_required,human_validation_reason,exact_firmware_evidence
199947,multiple_ap,2025-01-07-1,cpe:2.3:a:multiple_ap:multiple_ap:2025-01-07-1:*:*:*:*:*:*:*,package/teltonika/multiple_ap,multiple_ap,Multiple Access Points in Station Mode,files=3; exec=1; lib=0; plugin=0; kmod=0; paths=/usr/sbin/multiple_ap.sh | /etc/init.d/multi_wifi | /etc/config/multi_wifi,multiple ap,Teltonika,2025-01-07-1,PRODUCT_IDENTITY_CONFIRMED,"Exact vendor control, description, and installed payload establish this internal software product/library without inheriting another Source product.",Source=package/teltonika/multiple_ap; Description=Multiple Access Points in Station Mode; paths=/usr/sbin/multiple_ap.sh | /etc/init.d/multi_wifi | /etc/config/multi_wifi; siblings=multiple_ap,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,The complete exact installed vendor Version is preserved; no unproved package-release suffix is removed.,a:teltonika:multiple_ap,EXACT_VENDOR_AND_PRODUCT_IDENTITY_TUPLE,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,true,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NO_CPE_REPRESENTATION,N/A,MODERATE,true,PRODUCT_WITHOUT_CONFIRMED_DIRECT_CPE,control=/usr/lib/opkg/info/multiple_ap.control; list=/usr/lib/opkg/info/multiple_ap.list; status_version_matches=True
199948,mwan3,2.10.12-6,cpe:2.3:a:mwan3:mwan3:2.10.12-6:*:*:*:*:*:*:*,package/network/services/mwan3,mwan3,"Hotplug script which makes configuration of multiple WAN interfaces simple
and manageable. With loadbalancing/failover support for up to 250 wan
interfaces, connection tracking and an easy to manage traffic ruleset.",files=13; exec=4; lib=1; plugin=0; kmod=0; paths=/usr/sbin/mwan3 | /usr/libexec/rpcd/mwan3 | /lib/mwan3/libwrap_mwan3_sockopt.so.1.0 | /etc/uci-defaults/mwan3.defaults | /etc/init.d/mwan3 | /lib/mwan3/common.sh | /usr/share/mwan3/16-mwan3-user,mwan3,OpenWrt,2.10.12,PRODUCT_IDENTITY_CONFIRMED,"Exact control Source, description, and core executable/library payload establish the OpenWrt software product independently of CPE metadata.","Source=package/network/services/mwan3; Description=Hotplug script which makes configuration of multiple WAN interfaces simple
and manageable. With loadbalancing/failover support for up to 250 wan
interfaces, connection tracking and an easy to manage traffic ruleset.; paths=/usr/sbin/mwan3 | /usr/libexec/rpcd/mwan3 | /lib/mwan3/libwrap_mwan3_sockopt.so.1.0 | /etc/uci-defaults/mwan3.defaults | /etc/init.d/mwan3 | /lib/mwan3/common.sh | /usr/share/mwan3/16-mwan3-user; siblings=mwan3",PRODUCT_SPECIFIC_PACKAGE_RELEASE_REMOVED,"Exact Source identity, official OpenWrt package-release policy, and the known project release establish the removed suffix.",a:openwrt:mwan3,EXACT_OPENWRT_PROJECT_AND_PRODUCT_IDENTITY_TUPLE,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,true,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NO_CPE_REPRESENTATION,N/A,MODERATE,true,PRODUCT_WITHOUT_CONFIRMED_DIRECT_CPE,control=/usr/lib/opkg/info/mwan3.control; list=/usr/lib/opkg/info/mwan3.list; status_version_matches=True
199949,netifd,2024-01-04-c18cc79d-16,cpe:2.3:a:netifd:netifd:2024-01-04-c18cc79d-16:*:*:*:*:*:*:*,package/network/config/netifd,netifd,OpenWrt Network Interface Configuration Daemon,files=23; exec=11; lib=0; plugin=0; kmod=0; paths=/lib/netifd/proto/dhcp.sh | /sbin/ifdown | /etc/init.d/network | /etc/hotplug.d/iface/00-netstate | /lib/netifd/netifd-proto.sh | /usr/share/udhcpc/default.script | /lib/upgrade/keep.d/netifd | /lib/network/300-setup-network,netifd,OpenWrt,2024-01-04-c18cc79d,PRODUCT_IDENTITY_CONFIRMED,"Exact control Source, description, and core executable/library payload establish the OpenWrt software product independently of CPE metadata.",Source=package/network/config/netifd; Description=OpenWrt Network Interface Configuration Daemon; paths=/lib/netifd/proto/dhcp.sh | /sbin/ifdown | /etc/init.d/network | /etc/hotplug.d/iface/00-netstate | /lib/netifd/netifd-proto.sh | /usr/share/udhcpc/default.script | /lib/upgrade/keep.d/netifd | /lib/network/300-setup-network; siblings=netifd,DATE_OR_GIT_SOURCE_VERSION,"Date/hash structure, SourceDateEpoch, and official OpenWrt PKG_RELEASE policy jointly identify only the final suffix as packaging metadata.",a:openwrt:netifd,EXACT_OPENWRT_PROJECT_AND_PRODUCT_IDENTITY_TUPLE,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,true,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NO_CPE_REPRESENTATION,N/A,MODERATE,true,PRODUCT_WITHOUT_CONFIRMED_DIRECT_CPE,control=/usr/lib/opkg/info/netifd.control; list=/usr/lib/opkg/info/netifd.list; status_version_matches=True
199950,ntp_gps,2025-04-29-2,cpe:2.3:a:ntp_gps:ntp_gps:2025-04-29-2:*:*:*:*:*:*:*,package/teltonika/gps,ntp_gps,Daemon meant for syncing system time with GPS data.,files=2; exec=1; lib=0; plugin=0; kmod=0; paths=/usr/sbin/ntp_gps | /etc/init.d/ntp_gps,GPS NTP Service,Teltonika,2025-04-29-2,PRODUCT_IDENTITY_CONFIRMED,"Exact vendor control, description, and installed payload establish this internal software product/library without inheriting another Source product.",Source=package/teltonika/gps; Description=Daemon meant for syncing system time with GPS data.; paths=/usr/sbin/ntp_gps | /etc/init.d/ntp_gps; siblings=avl | gpsctl | gpsd | libgps | ntp_gps,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,The complete exact installed vendor Version is preserved; no unproved package-release suffix is removed.,a:teltonika:gps_ntp_service,EXACT_VENDOR_AND_PRODUCT_IDENTITY_TUPLE,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,true,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NO_CPE_REPRESENTATION,N/A,MODERATE,true,PRODUCT_WITHOUT_CONFIRMED_DIRECT_CPE,control=/usr/lib/opkg/info/ntp_gps.control; list=/usr/lib/opkg/info/ntp_gps.list; status_version_matches=True
199951,ntpclient,2023-04-26-1,cpe:2.3:a:ntpclient:ntpclient:2023-04-26-1:*:*:*:*:*:*:*,package/teltonika/ntpclient,ntpclient,NTP client for setting system time from NTP servers.,files=6; exec=3; lib=0; plugin=0; kmod=0; paths=/usr/sbin/adjtimex | /usr/sbin/rate.awk | /etc/config/ntpclient | /etc/hotplug.d/iface/20-ntpclient,ntpclient,Teltonika,2023-04-26-1,PRODUCT_IDENTITY_CONFIRMED,"Exact vendor control, description, and installed payload establish this internal software product/library without inheriting another Source product.",Source=package/teltonika/ntpclient; Description=NTP client for setting system time from NTP servers.; paths=/usr/sbin/adjtimex | /usr/sbin/rate.awk | /etc/config/ntpclient | /etc/hotplug.d/iface/20-ntpclient; siblings=ntpclient,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,The complete exact installed vendor Version is preserved; no unproved package-release suffix is removed.,a:teltonika:ntpclient,EXACT_VENDOR_AND_PRODUCT_IDENTITY_TUPLE,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,true,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NO_CPE_REPRESENTATION,N/A,MODERATE,true,PRODUCT_WITHOUT_CONFIRMED_DIRECT_CPE,control=/usr/lib/opkg/info/ntpclient.control; list=/usr/lib/opkg/info/ntpclient.list; status_version_matches=True
199952,odhcp6c,2021-01-09-53f07e90-16,cpe:2.3:a:odhcp6c:odhcp6c:2021-01-09-53f07e90-16:*:*:*:*:*:*:*,package/network/ipv6/odhcp6c,odhcp6c,Embedded DHCPv6-client for OpenWrt,files=3; exec=3; lib=0; plugin=0; kmod=0; paths=/lib/netifd/proto/dhcpv6.sh | /lib/netifd/dhcpv6.script,odhcp6c,OpenWrt,2021-01-09-53f07e90,PRODUCT_IDENTITY_CONFIRMED,"Exact control Source, description, and core executable/library payload establish the OpenWrt software product independently of CPE metadata.",Source=package/network/ipv6/odhcp6c; Description=Embedded DHCPv6-client for OpenWrt; paths=/lib/netifd/proto/dhcpv6.sh | /lib/netifd/dhcpv6.script; siblings=odhcp6c,DATE_OR_GIT_SOURCE_VERSION,"Date/hash structure, SourceDateEpoch, and official OpenWrt PKG_RELEASE policy jointly identify only the final suffix as packaging metadata.",a:openwrt:odhcp6c,EXACT_OPENWRT_PROJECT_AND_PRODUCT_IDENTITY_TUPLE,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,true,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NO_CPE_REPRESENTATION,N/A,MODERATE,true,PRODUCT_WITHOUT_CONFIRMED_DIRECT_CPE,control=/usr/lib/opkg/info/odhcp6c.control; list=/usr/lib/opkg/info/odhcp6c.list; status_version_matches=True
199953,odhcpd-ipv6only,2021-07-18-bc9d317f-13,cpe:2.3:a:odhcpd-ipv6only:odhcpd-ipv6only:2021-07-18-bc9d317f-13:*:*:*:*:*:*:*,package/network/services/odhcpd,odhcpd-ipv6only,"odhcpd is a daemon for serving and relaying IP management protocols to
configure clients and downstream routers. It tries to follow the RFC 6204
requirements for IPv6 home routers.

This is a variant providing server services for RA, stateless and stateful
DHCPv6,  prefix delegation and can be used to relay RA, DHCPv6 and NDP between
routed (non-bridged) interfaces in case no delegated prefixes are available.",files=3; exec=2; lib=0; plugin=0; kmod=0; paths=/usr/sbin/odhcpd | /usr/sbin/odhcpd-update | /etc/init.d/odhcpd,odhcpd ipv6only,OpenWrt,2021-07-18-bc9d317f,PRODUCT_IDENTITY_CONFIRMED,"Exact control Source, description, and core executable/library payload establish the OpenWrt software product independently of CPE metadata.","Source=package/network/services/odhcpd; Description=odhcpd is a daemon for serving and relaying IP management protocols to
configure clients and downstream routers. It tries to follow the RFC 6204
requirements for IPv6 home routers.

This is a variant providing server services for RA, stateless and stateful
DHCPv6,  prefix delegation and can be used to relay RA, DHCPv6 and NDP between
routed (non-bridged) interfaces in case no delegated prefixes are available.; paths=/usr/sbin/odhcpd | /usr/sbin/odhcpd-update | /etc/init.d/odhcpd; siblings=odhcpd-ipv6only",DATE_OR_GIT_SOURCE_VERSION,"Date/hash structure, SourceDateEpoch, and official OpenWrt PKG_RELEASE policy jointly identify only the final suffix as packaging metadata.",a:openwrt:odhcpd_ipv6only,EXACT_OPENWRT_PROJECT_AND_PRODUCT_IDENTITY_TUPLE,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,true,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NO_CPE_REPRESENTATION,N/A,MODERATE,true,PRODUCT_WITHOUT_CONFIRMED_DIRECT_CPE,control=/usr/lib/opkg/info/odhcpd-ipv6only.control; list=/usr/lib/opkg/info/odhcpd-ipv6only.list; status_version_matches=True
199954,opcua_client,2025-02-20,cpe:2.3:a:opcua_client:opcua_client:2025-02-20:*:*:*:*:*:*:*,package/teltonika/opcua_client,opcua_client,OPC UA client designed for reading data from OPC UA servers and storing read data in local database.,files=4; exec=1; lib=1; plugin=0; kmod=0; paths=/usr/bin/opcua_client | /usr/lib/rpcd/opcua_client.so | /etc/config/opcua_client | /etc/init.d/opcua_client,opcua client,Teltonika,2025-02-20,PRODUCT_IDENTITY_CONFIRMED,"Exact vendor control, description, and installed payload establish this internal software product/library without inheriting another Source product.",Source=package/teltonika/opcua_client; Description=OPC UA client designed for reading data from OPC UA servers and storing read data in local database.; paths=/usr/bin/opcua_client | /usr/lib/rpcd/opcua_client.so | /etc/config/opcua_client | /etc/init.d/opcua_client; siblings=opcua_client,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,The complete exact installed vendor Version is preserved; no unproved package-release suffix is removed.,a:teltonika:opcua_client,EXACT_VENDOR_AND_PRODUCT_IDENTITY_TUPLE,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,true,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NO_CPE_REPRESENTATION,N/A,MODERATE,true,PRODUCT_WITHOUT_CONFIRMED_DIRECT_CPE,control=/usr/lib/opkg/info/opcua_client.control; list=/usr/lib/opkg/info/opcua_client.list; status_version_matches=True
199955,opcua_server,2025-02-20-1,cpe:2.3:a:opcua_server:opcua_server:2025-02-20-1:*:*:*:*:*:*:*,package/teltonika/opcua_server,opcua_server,OPC UA server designed for OPC UA clients to read device data.,files=3; exec=1; lib=0; plugin=0; kmod=0; paths=/usr/bin/opcua_server | /etc/init.d/opcua_server | /etc/config/opcua_server,opcua server,Teltonika,2025-02-20-1,PRODUCT_IDENTITY_CONFIRMED,"Exact vendor control, description, and installed payload establish this internal software product/library without inheriting another Source product.",Source=package/teltonika/opcua_server; Description=OPC UA server designed for OPC UA clients to read device data.; paths=/usr/bin/opcua_server | /etc/init.d/opcua_server | /etc/config/opcua_server; siblings=opcua_server,VENDOR_PRODUCT_IDENTIFIER_PRESERVED,The complete exact installed vendor Version is preserved; no unproved package-release suffix is removed.,a:teltonika:opcua_server,EXACT_VENDOR_AND_PRODUCT_IDENTITY_TUPLE,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,true,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NO_CPE_REPRESENTATION,N/A,MODERATE,true,PRODUCT_WITHOUT_CONFIRMED_DIRECT_CPE,control=/usr/lib/opkg/info/opcua_server.control; list=/usr/lib/opkg/info/opcua_server.list; status_version_matches=True
199956,open62541,v1.4.0-r,cpe:2.3:a:open62541:open62541:v1.4.0-r:*:*:*:*:*:*:*,package/libs/open62541,open62541,Open source implementation of OPC UA (OPC Unified Architecture) aka IEC 62541 licensed under Mozilla Public License v2.0,files=3; exec=0; lib=3; plugin=0; kmod=0; paths=/usr/lib/libopen62541.so.0.0.0 | /usr/lib/libopen62541.so,open62541,open62541 project,1.4.0,PRODUCT_IDENTITY_CONFIRMED,The exact package description and installed core executable/library identify the named upstream product; package role was not used as a hard gate.,Source=package/libs/open62541; Description=Open source implementation of OPC UA (OPC Unified Architecture) aka IEC 62541 licensed under Mozilla Public License v2.0; paths=/usr/lib/libopen62541.so.0.0.0 | /usr/lib/libopen62541.so; siblings=open62541,PRODUCT_SPECIFIC_UPSTREAM_VERSION_NORMALIZATION,Observed v1.4.0-r was normalized to 1.4.0 using the exact package/source structure and product-specific official release evidence.,a:open62541:open62541,VERIFIED_UPSTREAM_TO_CPE_FAMILY,VERSION_NOT_IN_DICTIONARY,,,NOT_ENCOUNTERED,,false,false,,cpe:2.3:a:open62541:open62541:1.4.0:-:*:*:*:*:*:*,VERSION_NOT_IN_DICTIONARY,ACTIVE_FAMILY_EXACT_VERSION_ABSENT,"[""VERSION"", ""UPDATE""]",MODERATE,true,PROPOSED_GT_CPE_CONFIRMATION,control=/usr/lib/opkg/info/open62541.control; list=/usr/lib/opkg/info/open62541.list; status_version_matches=True
199957,openssh-sftp-server,9.6p1-1,cpe:2.3:a:openssh-sftp-server:openssh-sftp-server:9.6p1-1:*:*:*:*:*:*:*,package/network/services/openssh,openssh-sftp-server,OpenSSH SFTP server.,files=2; exec=2; lib=0; plugin=0; kmod=0; paths=/usr/libexec/sftp-server | /usr/lib/sftp-server,openssh sftp server,OpenWrt/upstream source,9.6p1-1,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,"Package payload is a configuration, split support, suite library, or optional subsystem; no parent CPE is inherited.",Exact control/list/status: Source=package/network/services/openssh; role=PRODUCT_OR_MAIN_PACKAGE; Description=OpenSSH SFTP server.; paths=/usr/libexec/sftp-server | /usr/lib/sftp-server,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/openssh-sftp-server.control; list=/usr/lib/opkg/info/openssh-sftp-server.list; status_version_matches=True
199958,openssl-util,3.0.14-3,cpe:2.3:a:openssl-util:openssl-util:3.0.14-3:*:*:*:*:*:*:*,package/libs/openssl,openssl-util,"The OpenSSL Project is a collaborative effort to develop a robust,
commercial-grade, full-featured, and Open Source toolkit implementing the
Transport Layer Security (TLS) protocol as well as a full-strength
general-purpose cryptography library.
This package contains the OpenSSL command-line utility.",files=1; exec=1; lib=0; plugin=0; kmod=0; paths=/usr/bin/openssl,OpenSSL,OpenSSL,3.0.14,PRODUCT_IDENTITY_CONFIRMED,The exact package description and installed core executable/library identify the named upstream product; package role was not used as a hard gate.,"Source=package/libs/openssl; Description=The OpenSSL Project is a collaborative effort to develop a robust,
commercial-grade, full-featured, and Open Source toolkit implementing the
Transport Layer Security (TLS) protocol as well as a full-strength
general-purpose cryptography library.
This package contains the OpenSSL command-line utility.; paths=/usr/bin/openssl; siblings=libopenssl-conf | libopenssl-legacy | libopenssl3 | openssl-util",PRODUCT_SPECIFIC_UPSTREAM_VERSION_NORMALIZATION,Observed 3.0.14-3 was normalized to 3.0.14 using the exact package/source structure and product-specific official release evidence.,a:openssl:openssl,VERIFIED_UPSTREAM_TO_CPE_FAMILY,ACTIVE_EXACT,cpe:2.3:a:openssl:openssl:3.0.14:*:*:*:*:*:*:*,,NOT_ENCOUNTERED,,false,false,,cpe:2.3:a:openssl:openssl:3.0.14:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,ACTIVE_EXACT,"[""VENDOR"", ""PRODUCT"", ""VERSION""]",STRONG,true,PROPOSED_GT_CPE_CONFIRMATION,control=/usr/lib/opkg/info/openssl-util.control; list=/usr/lib/opkg/info/openssl-util.list; status_version_matches=True
199959,openvpn-openssl,2.6.9-5,cpe:2.3:a:openvpn-openssl:openvpn-openssl:2.6.9-5:*:*:*:*:*:*:*,package/network/services/openvpn,openvpn-openssl,Open source VPN solution using OpenSSL,files=14; exec=2; lib=0; plugin=0; kmod=0; paths=/usr/sbin/openvpn | /usr/libexec/openvpn-hotplug | /etc/openvpn/express_template.ovpn | /etc/openvpn.user | /lib/functions/openvpn.sh | /usr/share/openvpn/openvpn.options,OpenVPN,OpenVPN,2.6.9,PRODUCT_IDENTITY_CONFIRMED,The exact package description and installed core executable/library identify the named upstream product; package role was not used as a hard gate.,Source=package/network/services/openvpn; Description=Open source VPN solution using OpenSSL; paths=/usr/sbin/openvpn | /usr/libexec/openvpn-hotplug | /etc/openvpn/express_template.ovpn | /etc/openvpn.user | /lib/functions/openvpn.sh | /usr/share/openvpn/openvpn.options; siblings=openvpn-openssl,PRODUCT_SPECIFIC_UPSTREAM_VERSION_NORMALIZATION,Observed 2.6.9-5 was normalized to 2.6.9 using the exact package/source structure and product-specific official release evidence.,a:openvpn:openvpn,VERIFIED_UPSTREAM_TO_CPE_FAMILY,ACTIVE_EXACT,cpe:2.3:a:openvpn:openvpn:2.6.9:*:*:*:community:*:*:*,,NOT_ENCOUNTERED,,false,false,,cpe:2.3:a:openvpn:openvpn:2.6.9:*:*:*:community:*:*:*,OFFICIAL_CPE_MAPPED,ACTIVE_EXACT,"[""VENDOR"", ""PRODUCT"", ""VERSION"", ""SW_EDITION""]",MODERATE,true,PROPOSED_GT_CPE_CONFIRMATION,control=/usr/lib/opkg/info/openvpn-openssl.control; list=/usr/lib/opkg/info/openvpn-openssl.list; status_version_matches=True
199960,openwrt-keyring,2021-02-20-49283916-2,cpe:2.3:a:openwrt-keyring:openwrt-keyring:2021-02-20-49283916-2:*:*:*:*:*:*:*,package/system/openwrt-keyring,openwrt-keyring,The keyring of with the developer using and gpg public keys.,files=1; exec=0; lib=0; plugin=0; kmod=0; paths=/etc/opkg/keys/2f8b0b98e08306bf,openwrt keyring,OpenWrt/upstream source,2021-02-20-49283916-2,DIRECT_SUBCOMPONENT_NO_PARENT_INHERITANCE,Exact metadata identifies a meta/helper/data artifact rather than an independently mapped software product.,Exact control/list/status: Source=package/system/openwrt-keyring; role=META_OR_HELPER_PACKAGE; Description=The keyring of with the developer using and gpg public keys.; paths=/etc/opkg/keys/2f8b0b98e08306bf,OBSERVED_COMPONENT_VERSION_PRESERVED_NO_PARENT_MAPPING,Exact installed control Version equals the SBOM version; no parent product version is inferred.,,,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,false,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_DIRECT_SUBCOMPONENT,N/A,MODERATE,false,,control=/usr/lib/opkg/info/openwrt-keyring.control; list=/usr/lib/opkg/info/openwrt-keyring.list; status_version_matches=True
199961,opkg,2021-06-13-1bf042dd-2,cpe:2.3:a:opkg:opkg:2021-06-13-1bf042dd-2:*:*:*:*:*:*:*,package/system/opkg,opkg,"Lightweight package management system
opkg is the opkg Package Management System, for handling
installation and removal of packages on a system. It can
recursively follow dependencies and download all packages
necessary to install a particular package.

opkg knows how to install both .ipk and .deb packages.",files=8; exec=4; lib=0; plugin=0; kmod=0; paths=/bin/opkg | /usr/sbin/opkg-key | /etc/opkg/customfeeds.conf | /etc/opkg/teltonikafeeds.conf | /lib/upgrade/keep.d/opkg,opkg,OpenWrt,2021-06-13-1bf042dd,PRODUCT_IDENTITY_CONFIRMED,"Exact control Source, description, and core executable/library payload establish the OpenWrt software product independently of CPE metadata.","Source=package/system/opkg; Description=Lightweight package management system
opkg is the opkg Package Management System, for handling
installation and removal of packages on a system. It can
recursively follow dependencies and download all packages
necessary to install a particular package.

opkg knows how to install both .ipk and .deb packages.; paths=/bin/opkg | /usr/sbin/opkg-key | /etc/opkg/customfeeds.conf | /etc/opkg/teltonikafeeds.conf | /lib/upgrade/keep.d/opkg; siblings=opkg",DATE_OR_GIT_SOURCE_VERSION,"Date/hash structure, SourceDateEpoch, and official OpenWrt PKG_RELEASE policy jointly identify only the final suffix as packaging metadata.",a:openwrt:opkg,EXACT_OPENWRT_PROJECT_AND_PRODUCT_IDENTITY_TUPLE,NO_DIRECT_CPE,,,NOT_ENCOUNTERED,,true,false,,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NO_CPE_REPRESENTATION,N/A,MODERATE,true,PRODUCT_WITHOUT_CONFIRMED_DIRECT_CPE,control=/usr/lib/opkg/info/opkg.control; list=/usr/lib/opkg/info/opkg.list; status_version_matches=True
