component_id,repository,tag,sbom_source_path,bom_ref,component_type,component_name,component_version,publisher,purl,raw_cpe,structural_status,error_message,part_raw,vendor_raw,product_raw,version_raw,update_raw,edition_raw,language_raw,sw_edition_raw,target_sw_raw,target_hw_raw,other_raw
93501,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libpam-runtime@1.7.0-5?arch=all&distro=debian-13.6&package-id=eb5873c5c35e21b8&upstream=pam,library,libpam-runtime,1.7.0-5,Sam Hartman <hartmans@debian.org>,pkg:deb/debian/libpam-runtime@1.7.0-5?arch=all&distro=debian-13.6&upstream=pam,cpe:2.3:a:libpam-runtime:libpam-runtime:1.7.0-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libpam-runtime,libpam-runtime,1.7.0-5,*,*,*,*,*,*,*
93503,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libpcre2-8-0@10.46-1~deb13u1?arch=amd64&distro=debian-13.6&package-id=c8ce23e36f4d6bca&upstream=pcre2,library,libpcre2-8-0,10.46-1~deb13u1,Matthew Vernon <matthew@debian.org>,pkg:deb/debian/libpcre2-8-0@10.46-1~deb13u1?arch=amd64&distro=debian-13.6&upstream=pcre2,cpe:2.3:a:libpcre2-8-0:libpcre2-8-0:10.46-1\~deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libpcre2-8-0,libpcre2-8-0,10.46-1\~deb13u1,*,*,*,*,*,*,*
93504,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libperl5.40@5.40.1-6?arch=amd64&distro=debian-13.6&package-id=7da008112faf0691&upstream=perl,library,libperl5.40,5.40.1-6,Niko Tyni <ntyni@debian.org>,pkg:deb/debian/libperl5.40@5.40.1-6?arch=amd64&distro=debian-13.6&upstream=perl,cpe:2.3:a:libperl5.40:libperl5.40:5.40.1-6:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libperl5.40,libperl5.40,5.40.1-6,*,*,*,*,*,*,*
93505,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libpq5@18.4-1.pgdg13%2B1?arch=amd64&distro=debian-13.6&package-id=6af4cc843e4c7696&upstream=postgresql-18,library,libpq5,18.4-1.pgdg13+1,Debian PostgreSQL Maintainers <team+postgresql@tracker.debian.org>,pkg:deb/debian/libpq5@18.4-1.pgdg13%2B1?arch=amd64&distro=debian-13.6&upstream=postgresql-18,cpe:2.3:a:libpq5:libpq5:18.4-1.pgdg13\+1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libpq5,libpq5,18.4-1.pgdg13\+1,*,*,*,*,*,*,*
93506,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libproc2-0@2%3A4.0.4-9?arch=amd64&distro=debian-13.6&package-id=452d322154821edf&upstream=procps,library,libproc2-0,2:4.0.4-9,Craig Small <csmall@debian.org>,pkg:deb/debian/libproc2-0@2%3A4.0.4-9?arch=amd64&distro=debian-13.6&upstream=procps,cpe:2.3:a:libproc2-0:libproc2-0:2\:4.0.4-9:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libproc2-0,libproc2-0,2\:4.0.4-9,*,*,*,*,*,*,*
93507,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libreadline8t64@8.2-6?arch=amd64&distro=debian-13.6&package-id=851027559f660f3d&upstream=readline,library,libreadline8t64,8.2-6,Matthias Klose <doko@debian.org>,pkg:deb/debian/libreadline8t64@8.2-6?arch=amd64&distro=debian-13.6&upstream=readline,cpe:2.3:a:libreadline8t64:libreadline8t64:8.2-6:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libreadline8t64,libreadline8t64,8.2-6,*,*,*,*,*,*,*
93508,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libsasl2-2@2.1.28%2Bdfsg1-9?arch=amd64&distro=debian-13.6&package-id=0fa9072a5bfd36b6&upstream=cyrus-sasl2,library,libsasl2-2,2.1.28+dfsg1-9,Debian Cyrus Team <team+cyrus@tracker.debian.org>,pkg:deb/debian/libsasl2-2@2.1.28%2Bdfsg1-9?arch=amd64&distro=debian-13.6&upstream=cyrus-sasl2,cpe:2.3:a:libsasl2-2:libsasl2-2:2.1.28\+dfsg1-9:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsasl2-2,libsasl2-2,2.1.28\+dfsg1-9,*,*,*,*,*,*,*
93509,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libsasl2-modules-db@2.1.28%2Bdfsg1-9?arch=amd64&distro=debian-13.6&package-id=175bd219d71968b9&upstream=cyrus-sasl2,library,libsasl2-modules-db,2.1.28+dfsg1-9,Debian Cyrus Team <team+cyrus@tracker.debian.org>,pkg:deb/debian/libsasl2-modules-db@2.1.28%2Bdfsg1-9?arch=amd64&distro=debian-13.6&upstream=cyrus-sasl2,cpe:2.3:a:libsasl2-modules-db:libsasl2-modules-db:2.1.28\+dfsg1-9:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsasl2-modules-db,libsasl2-modules-db,2.1.28\+dfsg1-9,*,*,*,*,*,*,*
93510,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libseccomp2@2.6.0-2?arch=amd64&distro=debian-13.6&package-id=484580cc24603555&upstream=libseccomp,library,libseccomp2,2.6.0-2,Kees Cook <kees@debian.org>,pkg:deb/debian/libseccomp2@2.6.0-2?arch=amd64&distro=debian-13.6&upstream=libseccomp,cpe:2.3:a:libseccomp2:libseccomp2:2.6.0-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libseccomp2,libseccomp2,2.6.0-2,*,*,*,*,*,*,*
93511,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libselinux1@3.8.1-1?arch=amd64&distro=debian-13.6&package-id=519cd66aedc85adf&upstream=libselinux,library,libselinux1,3.8.1-1,Debian SELinux maintainers <selinux-devel@lists.alioth.debian.org>,pkg:deb/debian/libselinux1@3.8.1-1?arch=amd64&distro=debian-13.6&upstream=libselinux,cpe:2.3:a:libselinux1:libselinux1:3.8.1-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libselinux1,libselinux1,3.8.1-1,*,*,*,*,*,*,*
93513,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libsemanage2@3.8.1-1?arch=amd64&distro=debian-13.6&package-id=48d5af32889b375b&upstream=libsemanage,library,libsemanage2,3.8.1-1,Debian SELinux maintainers <selinux-devel@lists.alioth.debian.org>,pkg:deb/debian/libsemanage2@3.8.1-1?arch=amd64&distro=debian-13.6&upstream=libsemanage,cpe:2.3:a:libsemanage2:libsemanage2:3.8.1-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsemanage2,libsemanage2,3.8.1-1,*,*,*,*,*,*,*
93512,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libsemanage-common@3.8.1-1?arch=all&distro=debian-13.6&package-id=c638ea9ec05d410a&upstream=libsemanage,library,libsemanage-common,3.8.1-1,Debian SELinux maintainers <selinux-devel@lists.alioth.debian.org>,pkg:deb/debian/libsemanage-common@3.8.1-1?arch=all&distro=debian-13.6&upstream=libsemanage,cpe:2.3:a:libsemanage-common:libsemanage-common:3.8.1-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsemanage-common,libsemanage-common,3.8.1-1,*,*,*,*,*,*,*
93514,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libsepol2@3.8.1-1?arch=amd64&distro=debian-13.6&package-id=3392d9f030dfa725&upstream=libsepol,library,libsepol2,3.8.1-1,Debian SELinux maintainers <selinux-devel@lists.alioth.debian.org>,pkg:deb/debian/libsepol2@3.8.1-1?arch=amd64&distro=debian-13.6&upstream=libsepol,cpe:2.3:a:libsepol2:libsepol2:3.8.1-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsepol2,libsepol2,3.8.1-1,*,*,*,*,*,*,*
93515,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libsmartcols1@2.41-5?arch=amd64&distro=debian-13.6&package-id=a8b3fa3699849e35&upstream=util-linux,library,libsmartcols1,2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/libsmartcols1@2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux,cpe:2.3:a:libsmartcols1:libsmartcols1:2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsmartcols1,libsmartcols1,2.41-5,*,*,*,*,*,*,*
93516,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libsqlite3-0@3.46.1-7%2Bdeb13u1?arch=amd64&distro=debian-13.6&package-id=0e674e420f2bfafa&upstream=sqlite3,library,libsqlite3-0,3.46.1-7+deb13u1,Laszlo Boszormenyi (GCS) <gcs@debian.org>,pkg:deb/debian/libsqlite3-0@3.46.1-7%2Bdeb13u1?arch=amd64&distro=debian-13.6&upstream=sqlite3,cpe:2.3:a:libsqlite3-0:libsqlite3-0:3.46.1-7\+deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsqlite3-0,libsqlite3-0,3.46.1-7\+deb13u1,*,*,*,*,*,*,*
93517,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libssl3t64@3.5.6-1~deb13u2?arch=amd64&distro=debian-13.6&package-id=b53f18d1bacb9feb&upstream=openssl,library,libssl3t64,3.5.6-1~deb13u2,Debian OpenSSL Team <pkg-openssl-devel@alioth-lists.debian.net>,pkg:deb/debian/libssl3t64@3.5.6-1~deb13u2?arch=amd64&distro=debian-13.6&upstream=openssl,cpe:2.3:a:libssl3t64:libssl3t64:3.5.6-1\~deb13u2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libssl3t64,libssl3t64,3.5.6-1\~deb13u2,*,*,*,*,*,*,*
93518,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libstdc%2B%2B6@14.2.0-19?arch=amd64&distro=debian-13.6&package-id=7dc961cf921ecd08&upstream=gcc-14,library,libstdc++6,14.2.0-19,Debian GCC Maintainers <debian-gcc@lists.debian.org>,pkg:deb/debian/libstdc%2B%2B6@14.2.0-19?arch=amd64&distro=debian-13.6&upstream=gcc-14,cpe:2.3:a:libstdc\+\+6:libstdc\+\+6:14.2.0-19:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libstdc\+\+6,libstdc\+\+6,14.2.0-19,*,*,*,*,*,*,*
93519,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libsystemd0@257.13-1~deb13u1?arch=amd64&distro=debian-13.6&package-id=8bfae933fd40ea5d&upstream=systemd,library,libsystemd0,257.13-1~deb13u1,Debian systemd Maintainers <pkg-systemd-maintainers@lists.alioth.debian.org>,pkg:deb/debian/libsystemd0@257.13-1~deb13u1?arch=amd64&distro=debian-13.6&upstream=systemd,cpe:2.3:a:libsystemd0:libsystemd0:257.13-1\~deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libsystemd0,libsystemd0,257.13-1\~deb13u1,*,*,*,*,*,*,*
93520,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libtasn1-6@4.20.0-2%2Bdeb13u1?arch=amd64&distro=debian-13.6&package-id=46682377babaf93f,library,libtasn1-6,4.20.0-2+deb13u1,Debian GnuTLS Maintainers <pkg-gnutls-maint@lists.alioth.debian.org>,pkg:deb/debian/libtasn1-6@4.20.0-2%2Bdeb13u1?arch=amd64&distro=debian-13.6,cpe:2.3:a:libtasn1-6:libtasn1-6:4.20.0-2\+deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libtasn1-6,libtasn1-6,4.20.0-2\+deb13u1,*,*,*,*,*,*,*
93521,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libtext-charwidth-perl@0.04-11%2Bb4?arch=amd64&distro=debian-13.6&package-id=fc0834e035853f2c&upstream=libtext-charwidth-perl%400.04-11,library,libtext-charwidth-perl,0.04-11+b4,Debian Perl Group <pkg-perl-maintainers@lists.alioth.debian.org>,pkg:deb/debian/libtext-charwidth-perl@0.04-11%2Bb4?arch=amd64&distro=debian-13.6&upstream=libtext-charwidth-perl%400.04-11,cpe:2.3:a:libtext-charwidth-perl:libtext-charwidth-perl:0.04-11\+b4:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libtext-charwidth-perl,libtext-charwidth-perl,0.04-11\+b4,*,*,*,*,*,*,*
93522,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libtext-wrapi18n-perl@0.06-10?arch=all&distro=debian-13.6&package-id=4c282e341c332f33,library,libtext-wrapi18n-perl,0.06-10,Debian Perl Group <pkg-perl-maintainers@lists.alioth.debian.org>,pkg:deb/debian/libtext-wrapi18n-perl@0.06-10?arch=all&distro=debian-13.6,cpe:2.3:a:libtext-wrapi18n-perl:libtext-wrapi18n-perl:0.06-10:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libtext-wrapi18n-perl,libtext-wrapi18n-perl,0.06-10,*,*,*,*,*,*,*
93523,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libtinfo6@6.5%2B20250216-2?arch=amd64&distro=debian-13.6&package-id=7402a3d31bb024db&upstream=ncurses,library,libtinfo6,6.5+20250216-2,Ncurses Maintainers <ncurses@packages.debian.org>,pkg:deb/debian/libtinfo6@6.5%2B20250216-2?arch=amd64&distro=debian-13.6&upstream=ncurses,cpe:2.3:a:libtinfo6:libtinfo6:6.5\+20250216-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libtinfo6,libtinfo6,6.5\+20250216-2,*,*,*,*,*,*,*
93524,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libudev1@257.13-1~deb13u1?arch=amd64&distro=debian-13.6&package-id=4468281f476fc994&upstream=systemd,library,libudev1,257.13-1~deb13u1,Debian systemd Maintainers <pkg-systemd-maintainers@lists.alioth.debian.org>,pkg:deb/debian/libudev1@257.13-1~deb13u1?arch=amd64&distro=debian-13.6&upstream=systemd,cpe:2.3:a:libudev1:libudev1:257.13-1\~deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libudev1,libudev1,257.13-1\~deb13u1,*,*,*,*,*,*,*
93525,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libunistring5@1.3-2?arch=amd64&distro=debian-13.6&package-id=38cd4368751ca52c&upstream=libunistring,library,libunistring5,1.3-2,Jörg Frings-Fürst <debian@jff.email>,pkg:deb/debian/libunistring5@1.3-2?arch=amd64&distro=debian-13.6&upstream=libunistring,cpe:2.3:a:libunistring5:libunistring5:1.3-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libunistring5,libunistring5,1.3-2,*,*,*,*,*,*,*
93526,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/liburing2@2.9-1?arch=amd64&distro=debian-13.6&package-id=eb6c8c0d5e34f2c3&upstream=liburing,library,liburing2,2.9-1,Guillem Jover <guillem@debian.org>,pkg:deb/debian/liburing2@2.9-1?arch=amd64&distro=debian-13.6&upstream=liburing,cpe:2.3:a:liburing2:liburing2:2.9-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,liburing2,liburing2,2.9-1,*,*,*,*,*,*,*
93527,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libuuid1@2.41-5?arch=amd64&distro=debian-13.6&package-id=a8a27df4740c7b35&upstream=util-linux,library,libuuid1,2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/libuuid1@2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux,cpe:2.3:a:libuuid1:libuuid1:2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libuuid1,libuuid1,2.41-5,*,*,*,*,*,*,*
93528,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libxml2@2.12.7%2Bdfsg%2Breally2.9.14-2.1%2Bdeb13u3?arch=amd64&distro=debian-13.6&package-id=74e0d2fced48138b,library,libxml2,2.12.7+dfsg+really2.9.14-2.1+deb13u3,Debian XML/SGML Group <debian-xml-sgml-pkgs@lists.alioth.debian.org>,pkg:deb/debian/libxml2@2.12.7%2Bdfsg%2Breally2.9.14-2.1%2Bdeb13u3?arch=amd64&distro=debian-13.6,cpe:2.3:a:libxml2:libxml2:2.12.7\+dfsg\+really2.9.14-2.1\+deb13u3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libxml2,libxml2,2.12.7\+dfsg\+really2.9.14-2.1\+deb13u3,*,*,*,*,*,*,*
93529,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libxslt1.1@1.1.35-1.2%2Bdeb13u3?arch=amd64&distro=debian-13.6&package-id=a316acb628a29c97&upstream=libxslt,library,libxslt1.1,1.1.35-1.2+deb13u3,Debian XML/SGML Group <debian-xml-sgml-pkgs@lists.alioth.debian.org>,pkg:deb/debian/libxslt1.1@1.1.35-1.2%2Bdeb13u3?arch=amd64&distro=debian-13.6&upstream=libxslt,cpe:2.3:a:libxslt1.1:libxslt1.1:1.1.35-1.2\+deb13u3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libxslt1.1,libxslt1.1,1.1.35-1.2\+deb13u3,*,*,*,*,*,*,*
93530,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libxxhash0@0.8.3-2?arch=amd64&distro=debian-13.6&package-id=8047a2247d2d0e45&upstream=xxhash,library,libxxhash0,0.8.3-2,Josue Ortega <josue@debian.org>,pkg:deb/debian/libxxhash0@0.8.3-2?arch=amd64&distro=debian-13.6&upstream=xxhash,cpe:2.3:a:libxxhash0:libxxhash0:0.8.3-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libxxhash0,libxxhash0,0.8.3-2,*,*,*,*,*,*,*
93531,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libz3-4@4.13.3-1?arch=amd64&distro=debian-13.6&package-id=d736a61b52920fcc&upstream=z3,library,libz3-4,4.13.3-1,LLVM Packaging Team <pkg-llvm-team@lists.alioth.debian.org>,pkg:deb/debian/libz3-4@4.13.3-1?arch=amd64&distro=debian-13.6&upstream=z3,cpe:2.3:a:libz3-4:libz3-4:4.13.3-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libz3-4,libz3-4,4.13.3-1,*,*,*,*,*,*,*
93532,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/libzstd1@1.5.7%2Bdfsg-1?arch=amd64&distro=debian-13.6&package-id=a054cdb90cdf7119&upstream=libzstd,library,libzstd1,1.5.7+dfsg-1,RPM packaging team <team+pkg-rpm@tracker.debian.org>,pkg:deb/debian/libzstd1@1.5.7%2Bdfsg-1?arch=amd64&distro=debian-13.6&upstream=libzstd,cpe:2.3:a:libzstd1:libzstd1:1.5.7\+dfsg-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libzstd1,libzstd1,1.5.7\+dfsg-1,*,*,*,*,*,*,*
93533,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/locales@2.41-12%2Bdeb13u3?arch=all&distro=debian-13.6&package-id=f21debf213e982a5&upstream=glibc,library,locales,2.41-12+deb13u3,GNU Libc Maintainers <debian-glibc@lists.debian.org>,pkg:deb/debian/locales@2.41-12%2Bdeb13u3?arch=all&distro=debian-13.6&upstream=glibc,cpe:2.3:a:locales:locales:2.41-12\+deb13u3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,locales,locales,2.41-12\+deb13u3,*,*,*,*,*,*,*
93534,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/login@1%3A4.16.0-2%2Breally2.41-5?arch=amd64&distro=debian-13.6&package-id=dd4a8fd9dddb7191&upstream=util-linux%402.41-5,library,login,1:4.16.0-2+really2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/login@1%3A4.16.0-2%2Breally2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux%402.41-5,cpe:2.3:a:login:login:1\:4.16.0-2\+really2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,login,login,1\:4.16.0-2\+really2.41-5,*,*,*,*,*,*,*
93535,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/login.defs@1%3A4.17.4-2?arch=all&distro=debian-13.6&package-id=893ab677af71bedc&upstream=shadow,library,login.defs,1:4.17.4-2,Shadow package maintainers <pkg-shadow-devel@lists.alioth.debian.org>,pkg:deb/debian/login.defs@1%3A4.17.4-2?arch=all&distro=debian-13.6&upstream=shadow,cpe:2.3:a:login.defs:login.defs:1\:4.17.4-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,login.defs,login.defs,1\:4.17.4-2,*,*,*,*,*,*,*
93536,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/mawk@1.3.4.20250131-1?arch=amd64&distro=debian-13.6&package-id=d66f7150f339b011,library,mawk,1.3.4.20250131-1,Boyuan Yang <byang@debian.org>,pkg:deb/debian/mawk@1.3.4.20250131-1?arch=amd64&distro=debian-13.6,cpe:2.3:a:mawk:mawk:1.3.4.20250131-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,mawk,mawk,1.3.4.20250131-1,*,*,*,*,*,*,*
93537,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/mount@2.41-5?arch=amd64&distro=debian-13.6&package-id=0875fd1d871c7e1b&upstream=util-linux,library,mount,2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/mount@2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux,cpe:2.3:a:mount:mount:2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,mount,mount,2.41-5,*,*,*,*,*,*,*
93538,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/ncurses-base@6.5%2B20250216-2?arch=all&distro=debian-13.6&package-id=3f9378db54aaac9e&upstream=ncurses,library,ncurses-base,6.5+20250216-2,Ncurses Maintainers <ncurses@packages.debian.org>,pkg:deb/debian/ncurses-base@6.5%2B20250216-2?arch=all&distro=debian-13.6&upstream=ncurses,cpe:2.3:a:ncurses-base:ncurses-base:6.5\+20250216-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,ncurses-base,ncurses-base,6.5\+20250216-2,*,*,*,*,*,*,*
93539,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/ncurses-bin@6.5%2B20250216-2?arch=amd64&distro=debian-13.6&package-id=e96cb50e09a471e0&upstream=ncurses,library,ncurses-bin,6.5+20250216-2,Ncurses Maintainers <ncurses@packages.debian.org>,pkg:deb/debian/ncurses-bin@6.5%2B20250216-2?arch=amd64&distro=debian-13.6&upstream=ncurses,cpe:2.3:a:ncurses-bin:ncurses-bin:6.5\+20250216-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,ncurses-bin,ncurses-bin,6.5\+20250216-2,*,*,*,*,*,*,*
93540,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/netbase@6.5?arch=all&distro=debian-13.6&package-id=2059dae617a0ca9a,library,netbase,6.5,Marco d'Itri <md@linux.it>,pkg:deb/debian/netbase@6.5?arch=all&distro=debian-13.6,cpe:2.3:a:netbase:netbase:6.5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,netbase,netbase,6.5,*,*,*,*,*,*,*
93541,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/openssl@3.5.6-1~deb13u2?arch=amd64&distro=debian-13.6&package-id=f6113e6cdbf866f3,library,openssl,3.5.6-1~deb13u2,Debian OpenSSL Team <pkg-openssl-devel@alioth-lists.debian.net>,pkg:deb/debian/openssl@3.5.6-1~deb13u2?arch=amd64&distro=debian-13.6,cpe:2.3:a:openssl:openssl:3.5.6-1\~deb13u2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,openssl,openssl,3.5.6-1\~deb13u2,*,*,*,*,*,*,*
93542,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/openssl-provider-legacy@3.5.6-1~deb13u2?arch=amd64&distro=debian-13.6&package-id=3278b1eea0a38ab7&upstream=openssl,library,openssl-provider-legacy,3.5.6-1~deb13u2,Debian OpenSSL Team <pkg-openssl-devel@alioth-lists.debian.net>,pkg:deb/debian/openssl-provider-legacy@3.5.6-1~deb13u2?arch=amd64&distro=debian-13.6&upstream=openssl,cpe:2.3:a:openssl-provider-legacy:openssl-provider-legacy:3.5.6-1\~deb13u2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,openssl-provider-legacy,openssl-provider-legacy,3.5.6-1\~deb13u2,*,*,*,*,*,*,*
93543,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/passwd@1%3A4.17.4-2?arch=amd64&distro=debian-13.6&package-id=a0c2eaa9ca5431ff&upstream=shadow,library,passwd,1:4.17.4-2,Shadow package maintainers <pkg-shadow-devel@lists.alioth.debian.org>,pkg:deb/debian/passwd@1%3A4.17.4-2?arch=amd64&distro=debian-13.6&upstream=shadow,cpe:2.3:a:passwd:passwd:1\:4.17.4-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,passwd,passwd,1\:4.17.4-2,*,*,*,*,*,*,*
93544,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/perl@5.40.1-6?arch=amd64&distro=debian-13.6&package-id=31ca1b2415b0d14d,library,perl,5.40.1-6,Niko Tyni <ntyni@debian.org>,pkg:deb/debian/perl@5.40.1-6?arch=amd64&distro=debian-13.6,cpe:2.3:a:perl:perl:5.40.1-6:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,perl,perl,5.40.1-6,*,*,*,*,*,*,*
93545,docker.io/library/postgres,18.4,pilot/results/sboms/postgres-18.4.cdx.json,pkg:deb/debian/perl-base@5.40.1-6?arch=amd64&distro=debian-13.6&package-id=c9a7a6c12ce9a73e&upstream=perl,library,perl-base,5.40.1-6,Niko Tyni <ntyni@debian.org>,pkg:deb/debian/perl-base@5.40.1-6?arch=amd64&distro=debian-13.6&upstream=perl,cpe:2.3:a:perl-base:perl-base:5.40.1-6:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,perl-base,perl-base,5.40.1-6,*,*,*,*,*,*,*
